Invoice ID,Date,Quarter,Month_Name,Is_Weekend,Time,Shopping_Period,Store_Name,Branch,Store_Size,City,Customer type,Membership_Level,Gender,Age_Group,Product line,Eco_Premium,Unit price,Quantity,Tax 5%,Sales,Payment,cogs,gross margin percentage,gross income,Rating,Is_Holiday_Season,Is_Promotion
225-98-1496,2025-03-01,Q1,三月,True,13:01:00,午餐,愛買大直店,愛買,大型,新北市,Member,一般會員,Female,46-55,時尚配件,False,738.78,3,110.82,2327.16,電子支付,2216.34,4.761904762,110.82,7.1,False,True
291-32-1427,2025-03-05,Q1,三月,False,12:29:00,午餐,美廉社中壢店,美廉社,小型,台北市,Normal,非會員,Female,56-65,時尚配件,False,608.18,5,152.04,3192.93,電子支付,3040.88,4.761904762,152.04,5.3,False,False
659-65-8956,2025-01-15,Q1,一月,False,15:26:00,下午,大潤發安和店,大潤發,大型,新北市,Member,一般會員,Female,26-35,時尚配件,False,1434.48,1,71.72,1506.21,電子支付,1434.48,4.761904762,71.72,5.2,True,False
642-32-2990,2025-02-02,Q1,二月,True,20:48:00,夜間,全聯中山店,全聯,中型,新北市,Normal,非會員,Female,36-45,食品飲料,False,328.8,10,164.4,3452.4,電子支付,3288.0,4.761904762,164.4,6.0,True,True
378-24-2715,2025-01-20,Q1,一月,False,20:38:00,夜間,全聯桃園店,全聯,中型,高雄市,Member,一般會員,Female,18-25,居家生活,True,1603.2,2,160.32,3366.72,電子支付,3206.4,4.761904762,160.32,4.1,True,True
638-60-7125,2025-02-14,Q1,二月,False,17:03:00,晚餐,全聯桃園店,全聯,中型,台南市,Member,銀卡會員,Female,26-35,3C配件,False,2986.8,8,1194.72,25089.12,信用卡,23894.4,4.761904762,1194.72,5.2,False,False
659-36-1684,2025-01-12,Q1,一月,True,12:02:00,午餐,全聯板橋店,全聯,中型,台北市,Member,一般會員,Female,56-65,運動休閒,False,1713.6,7,599.76,12594.96,信用卡,11995.2,4.761904762,599.76,6.5,True,True
219-22-9386,2025-03-09,Q1,三月,True,17:26:00,晚餐,全聯逢甲店,全聯,中型,台南市,Member,一般會員,Female,36-45,運動休閒,False,2998.8,9,1349.46,28338.66,電子支付,26989.2,4.761904762,1349.46,4.2,False,False
336-78-2147,2025-03-13,Q1,三月,False,19:52:00,晚餐,美廉社台南店,美廉社,小型,台北市,Normal,非會員,Female,36-45,居家生活,True,1771.59,8,708.63,14881.32,信用卡,14172.68,4.761904762,708.63,4.6,False,True
268-27-6179,2025-03-09,Q1,三月,True,14:57:00,下午,全聯永和店,全聯,中型,新北市,Member,一般會員,Female,36-45,時尚配件,False,1694.1,8,677.64,14230.44,電子支付,13552.8,4.761904762,677.64,7.3,False,True
668-90-8900,2025-03-10,Q1,三月,False,18:44:00,晚餐,大潤發中崙店,大潤發,大型,台中市,Member,一般會員,Female,56-65,居家生活,True,2616.76,7,915.87,19233.2,信用卡,18317.33,4.761904762,915.87,4.5,False,False
870-54-3162,2025-01-27,Q1,一月,False,13:26:00,午餐,全聯一中店,全聯,中型,新北市,Normal,非會員,Female,18-25,運動休閒,False,967.5,5,241.88,5079.38,現金,4837.5,4.761904762,241.88,9.0,True,False
189-08-9157,2025-01-08,Q1,一月,False,16:17:00,下午,全聯逢甲店,全聯,中型,台南市,Normal,非會員,Female,26-35,時尚配件,False,951.9,9,428.35,8995.45,信用卡,8567.1,4.761904762,428.35,5.9,True,True
663-86-9076,2025-01-08,Q1,一月,False,15:57:00,下午,好市多新莊店,好市多,大型,新北市,Member,VIP會員,Female,18-25,食品飲料,False,2317.34,8,926.93,19465.63,電子支付,18538.7,4.761904762,926.93,8.5,True,False
549-84-7482,2025-02-08,Q1,二月,True,11:15:00,午餐,大潤發板橋店,大潤發,大型,新北市,Normal,非會員,Female,46-55,運動休閒,False,2521.52,9,1134.68,23828.37,電子支付,22693.68,4.761904762,1134.68,7.2,False,True
191-10-6171,2025-01-25,Q1,一月,True,13:18:00,午餐,好市多台中店,好市多,大型,台中市,Member,金卡會員,Female,56-65,時尚配件,False,1339.55,7,468.84,9845.71,現金,9376.87,4.761904762,468.84,7.5,True,True
802-70-5316,2025-03-06,Q1,三月,False,20:34:00,夜間,全聯中和店,全聯,中型,台南市,Member,一般會員,Female,46-55,運動休閒,False,2763.9,6,829.17,17412.57,現金,16583.4,4.761904762,829.17,8.3,False,True
695-51-0018,2025-02-10,Q1,二月,False,18:36:00,晚餐,全聯中壢店,全聯,中型,桃園市,Member,銀卡會員,Female,18-25,運動休閒,False,1045.2,4,209.04,4389.84,現金,4180.8,4.761904762,209.04,7.4,False,True
590-83-4591,2025-02-17,Q1,二月,False,14:40:00,下午,全聯板橋店,全聯,中型,台北市,Member,一般會員,Female,46-55,3C配件,False,2623.5,6,787.05,16528.05,信用卡,15741.0,4.761904762,787.05,8.8,False,True
483-71-1164,2025-03-08,Q1,三月,True,16:43:00,下午,全聯永和店,全聯,中型,高雄市,Member,一般會員,Female,36-45,美妝保養,True,2439.0,6,731.7,15365.7,電子支付,14634.0,4.761904762,731.7,5.3,False,True
597-78-7908,2025-02-18,Q1,二月,False,19:39:00,晚餐,大潤發景平店,大潤發,大型,桃園市,Member,一般會員,Female,46-55,時尚配件,False,2519.84,3,377.98,7937.51,現金,7559.53,4.761904762,377.98,6.2,False,False
700-81-1757,2025-01-18,Q1,一月,True,20:59:00,夜間,全聯南京店,全聯,中型,台南市,Member,一般會員,Female,36-45,3C配件,False,789.3,5,197.32,4143.82,信用卡,3946.5,4.761904762,197.32,8.8,True,False
354-39-5160,2025-02-18,Q1,二月,False,15:39:00,下午,全聯中壢店,全聯,中型,高雄市,Normal,非會員,Female,46-55,居家生活,True,1032.6,6,309.78,6505.38,現金,6195.6,4.761904762,309.78,9.8,False,True
241-72-9525,2025-02-16,Q1,二月,True,12:21:00,午餐,全聯南京店,全聯,中型,台中市,Member,一般會員,Female,65+,運動休閒,False,1557.3,10,778.65,16351.65,現金,15573.0,4.761904762,778.65,8.2,False,False
575-30-8091,2025-03-16,Q1,三月,True,19:25:00,晚餐,好市多台中店,好市多,大型,高雄市,Member,金卡會員,Female,36-45,運動休閒,False,2451.22,8,980.49,20590.29,電子支付,19609.8,4.761904762,980.49,9.2,False,False
731-81-9469,2025-01-23,Q1,一月,False,13:00:00,午餐,好市多岡山店,好市多,大型,台中市,Member,金卡會員,Female,26-35,運動休閒,False,3036.14,10,1518.07,31879.45,信用卡,30361.38,4.761904762,1518.07,5.4,True,False
280-17-4359,2025-01-25,Q1,一月,True,13:48:00,午餐,愛買楊梅店,愛買,大型,台中市,Member,一般會員,Male,46-55,美妝保養,True,2474.45,10,1237.23,25981.74,現金,24744.51,4.761904762,1237.23,8.1,True,True
338-65-2210,2025-02-05,Q1,二月,False,19:57:00,晚餐,全聯永和店,全聯,中型,高雄市,Normal,非會員,Female,36-45,美妝保養,True,2058.0,10,1029.0,21609.0,現金,20580.0,4.761904762,1029.0,9.1,True,True
488-25-4221,2025-02-22,Q1,二月,True,10:36:00,早晨,好市多中和店,好市多,大型,新北市,Member,VIP會員,Female,26-35,食品飲料,False,1028.16,1,51.41,1079.57,信用卡,1028.16,4.761904762,51.41,8.4,False,False
239-10-7476,2025-01-21,Q1,一月,False,16:37:00,下午,全聯逢甲店,全聯,中型,新北市,Member,一般會員,Female,26-35,居家生活,True,2338.5,6,701.55,14732.55,電子支付,14031.0,4.761904762,701.55,8.0,True,False
458-41-1477,2025-03-08,Q1,三月,True,17:11:00,晚餐,好市多內湖店,好市多,大型,台中市,Member,金卡會員,Female,26-35,美妝保養,True,1564.05,6,469.22,9853.52,信用卡,9384.3,4.761904762,469.22,9.5,False,True
685-64-1609,2025-02-10,Q1,二月,False,12:28:00,午餐,美廉社桃園店,美廉社,小型,台中市,Normal,非會員,Female,36-45,時尚配件,False,835.48,10,417.74,8772.55,電子支付,8354.81,4.761904762,417.74,9.2,False,True
568-90-5112,2025-03-19,Q1,三月,False,12:46:00,午餐,全聯中山店,全聯,中型,新北市,Normal,非會員,Male,46-55,美妝保養,True,1984.2,4,396.84,8333.64,信用卡,7936.8,4.761904762,396.84,5.6,False,False
262-47-2794,2025-03-06,Q1,三月,False,15:07:00,下午,家樂福桂林店,家樂福,大型,高雄市,Member,一般會員,Male,26-35,居家生活,True,2154.94,8,861.98,18101.48,信用卡,17239.5,4.761904762,861.98,6.2,False,True
238-49-0436,2025-03-27,Q1,三月,False,13:48:00,午餐,全聯信義店,全聯,中型,台北市,Member,一般會員,Male,46-55,美妝保養,True,973.8,8,389.52,8179.92,信用卡,7790.4,4.761904762,389.52,4.9,False,False
608-96-3517,2025-03-23,Q1,三月,True,19:20:00,晚餐,愛買大直店,愛買,大型,台北市,Member,一般會員,Female,56-65,時尚配件,False,2502.89,4,500.58,10512.12,信用卡,10011.55,4.761904762,500.58,4.8,False,False
584-86-7256,2025-03-11,Q1,三月,False,16:07:00,下午,全聯一中店,全聯,中型,台中市,Member,一般會員,Male,46-55,運動休閒,False,1036.8,7,362.88,7620.48,電子支付,7257.6,4.761904762,362.88,7.3,False,True
746-94-0204,2025-01-29,Q1,一月,False,11:56:00,午餐,愛買大直店,愛買,大型,桃園市,Normal,非會員,Male,18-25,時尚配件,False,2275.95,9,1024.18,21507.71,信用卡,20483.53,4.761904762,1024.18,7.4,True,True
214-17-6927,2025-02-07,Q1,二月,False,18:23:00,晚餐,家樂福桂林店,家樂福,大型,新北市,Member,一般會員,Female,46-55,食品飲料,False,494.2,6,148.26,3113.47,電子支付,2965.21,4.761904762,148.26,9.9,False,False
400-89-4171,2025-01-28,Q1,一月,False,13:05:00,午餐,家樂福天母店,家樂福,大型,新北市,Member,一般會員,Female,26-35,運動休閒,False,2428.13,8,971.25,20396.28,現金,19425.03,4.761904762,971.25,9.3,True,False
782-95-9291,2025-02-20,Q1,二月,False,15:55:00,下午,家樂福重慶店,家樂福,大型,台中市,Normal,非會員,Male,36-45,食品飲料,False,2767.59,5,691.9,14529.86,信用卡,13837.96,4.761904762,691.9,9.0,False,False
279-74-2924,2025-01-04,Q1,一月,True,19:40:00,晚餐,全聯中壢店,全聯,中型,台北市,Member,銀卡會員,Male,46-55,3C配件,False,2165.1,1,108.25,2273.36,現金,2165.1,4.761904762,108.25,6.1,True,True
307-85-2293,2025-03-07,Q1,三月,False,13:58:00,午餐,大潤發安和店,大潤發,大型,台中市,Normal,非會員,Male,26-35,居家生活,True,1404.32,5,351.08,7372.68,電子支付,7021.6,4.761904762,351.08,9.7,False,False
743-04-1105,2025-03-30,Q1,三月,True,14:43:00,下午,好市多高雄店,好市多,大型,新北市,Member,金卡會員,Male,56-65,美妝保養,True,3287.01,9,1479.15,31062.23,電子支付,29583.07,4.761904762,1479.15,6.0,False,False
423-57-2993,2025-03-27,Q1,三月,False,19:18:00,晚餐,楓康內湖店,楓康,中型,新北市,Normal,非會員,Male,36-45,運動休閒,False,2689.63,6,806.89,16944.68,電子支付,16137.79,4.761904762,806.89,10.0,False,True
894-41-5205,2025-01-19,Q1,一月,True,19:39:00,晚餐,家樂福高雄店,家樂福,大型,高雄市,Normal,非會員,Female,36-45,食品飲料,False,1294.88,8,517.95,10877.01,信用卡,10359.05,4.761904762,517.95,8.3,True,False
275-28-0149,2025-02-25,Q1,二月,False,16:21:00,下午,家樂福高雄店,家樂福,大型,高雄市,Normal,非會員,Male,36-45,運動休閒,False,1909.94,1,95.5,2005.43,現金,1909.94,4.761904762,95.5,6.0,False,False
101-17-6199,2025-03-13,Q1,三月,False,19:44:00,晚餐,好市多台中店,好市多,大型,高雄市,Member,金卡會員,Male,36-45,食品飲料,False,1548.16,7,541.86,11378.98,信用卡,10837.12,4.761904762,541.86,7.0,False,False
423-80-0988,2025-01-30,Q1,一月,False,19:42:00,晚餐,楓康松山店,楓康,中型,台北市,Normal,非會員,Male,56-65,運動休閒,False,2200.32,2,220.03,4620.67,電子支付,4400.64,4.761904762,220.03,6.5,True,True
548-46-9322,2025-02-20,Q1,二月,False,15:24:00,下午,好市多汐止店,好市多,大型,高雄市,Member,金卡會員,Male,36-45,食品飲料,False,1349.02,10,674.51,14164.7,信用卡,13490.19,4.761904762,674.51,5.9,False,False
505-02-0892,2025-02-25,Q1,二月,False,14:12:00,下午,家樂福桂林店,家樂福,大型,台北市,Member,一般會員,Male,46-55,美妝保養,True,1276.59,8,510.64,10723.35,電子支付,10212.71,4.761904762,510.64,5.6,False,False
234-65-2137,2025-01-15,Q1,一月,False,13:32:00,午餐,楓康台中店,楓康,中型,新北市,Normal,非會員,Male,18-25,居家生活,True,2752.7,10,1376.35,28903.39,現金,27527.04,4.761904762,1376.35,4.8,True,True
687-47-8271,2025-02-08,Q1,二月,True,16:20:00,下午,愛買楊梅店,愛買,大型,台中市,Member,一般會員,Male,26-35,時尚配件,False,2706.31,10,1353.16,28416.27,電子支付,27063.11,4.761904762,1353.16,8.7,False,False
796-32-9050,2025-01-19,Q1,一月,True,16:31:00,下午,好市多內湖店,好市多,大型,高雄市,Member,金卡會員,Male,26-35,食品飲料,False,1733.78,6,520.13,10922.79,現金,10402.66,4.761904762,520.13,6.5,True,True
105-31-1824,2025-02-01,Q1,二月,True,15:10:00,下午,全聯南京店,全聯,中型,台中市,Member,銀卡會員,Male,26-35,運動休閒,False,2085.6,7,729.96,15329.16,信用卡,14599.2,4.761904762,729.96,8.5,True,True
249-42-3782,2025-01-03,Q1,一月,False,11:36:00,午餐,楓康北投店,楓康,中型,台中市,Member,一般會員,Male,36-45,美妝保養,True,2016.29,5,504.07,10585.51,電子支付,10081.44,4.761904762,504.07,5.5,True,True
316-55-4634,2025-01-26,Q1,一月,True,12:45:00,午餐,好市多汐止店,好市多,大型,高雄市,Member,VIP會員,Male,26-35,食品飲料,False,2706.49,5,676.62,14209.08,信用卡,13532.45,4.761904762,676.62,9.4,True,False
733-33-4967,2025-03-03,Q1,三月,False,19:17:00,晚餐,全聯忠孝店,全聯,中型,新北市,Member,一般會員,Male,36-45,3C配件,False,625.5,8,250.2,5254.2,現金,5004.0,4.761904762,250.2,6.3,False,False
608-27-6295,2025-01-19,Q1,一月,True,17:34:00,晚餐,大潤發中崙店,大潤發,大型,新北市,Member,一般會員,Male,46-55,3C配件,False,1477.22,6,443.17,9306.47,信用卡,8863.31,4.761904762,443.17,9.8,True,True
414-12-7047,2025-01-18,Q1,一月,True,12:04:00,午餐,愛買豐原店,愛買,大型,台北市,Normal,非會員,Male,26-35,食品飲料,False,541.1,8,216.44,4545.22,電子支付,4328.79,4.761904762,216.44,8.7,True,True
827-26-2100,2025-03-21,Q1,三月,False,16:21:00,下午,好市多汐止店,好市多,大型,桃園市,Member,金卡會員,Male,56-65,居家生活,True,1144.13,9,514.86,10812.03,電子支付,10297.17,4.761904762,514.86,8.8,False,False
175-54-2529,2025-03-03,Q1,三月,False,17:01:00,晚餐,美廉社中壢店,美廉社,小型,高雄市,Normal,非會員,Male,65+,食品飲料,False,614.55,8,245.82,5162.24,電子支付,4916.42,4.761904762,245.82,9.6,False,True
139-52-2867,2025-02-13,Q1,二月,False,10:50:00,早晨,家樂福重慶店,家樂福,大型,台北市,Member,一般會員,Female,26-35,時尚配件,False,675.03,7,236.26,4961.47,電子支付,4725.21,4.761904762,236.26,4.8,False,True
407-63-8975,2025-03-23,Q1,三月,True,19:16:00,晚餐,好市多汐止店,好市多,大型,桃園市,Member,金卡會員,Male,46-55,食品飲料,False,2497.88,6,749.36,15736.66,電子支付,14987.3,4.761904762,749.36,4.4,False,False
342-65-4817,2025-01-28,Q1,一月,False,16:47:00,下午,全聯中壢店,全聯,中型,桃園市,Member,一般會員,Male,46-55,美妝保養,True,2604.0,3,390.6,8202.6,電子支付,7812.0,4.761904762,390.6,9.9,True,False
130-98-8941,2025-02-09,Q1,二月,True,10:00:00,早晨,全聯桃園店,全聯,中型,高雄市,Normal,非會員,Male,46-55,時尚配件,False,1927.8,7,674.73,14169.33,現金,13494.6,4.761904762,674.73,5.7,False,True
434-83-9547,2025-01-23,Q1,一月,False,11:51:00,午餐,全聯中壢店,全聯,中型,台中市,Normal,非會員,Male,18-25,食品飲料,False,1154.1,8,461.64,9694.44,現金,9232.8,4.761904762,461.64,7.7,True,True
851-28-6367,2025-03-23,Q1,三月,True,10:55:00,早晨,大潤發中崙店,大潤發,大型,台北市,Member,銀卡會員,Male,18-25,運動休閒,False,432.91,10,216.46,4545.61,電子支付,4329.15,4.761904762,216.46,8.0,False,False
824-88-3614,2025-01-25,Q1,一月,True,15:00:00,下午,好市多岡山店,好市多,大型,桃園市,Member,金卡會員,Male,36-45,美妝保養,True,1160.02,8,464.01,9744.18,電子支付,9280.17,4.761904762,464.01,5.7,True,True
586-25-0848,2025-03-04,Q1,三月,False,11:19:00,午餐,大潤發景平店,大潤發,大型,桃園市,Member,一般會員,Female,18-25,運動休閒,False,344.66,7,120.63,2533.22,信用卡,2412.59,4.761904762,120.63,6.7,False,False
895-66-0685,2025-03-05,Q1,三月,False,19:46:00,晚餐,大潤發板橋店,大潤發,大型,台中市,Member,一般會員,Male,18-25,食品飲料,False,504.97,3,75.75,1590.67,電子支付,1514.92,4.761904762,75.75,8.0,False,False
305-14-0245,2025-03-03,Q1,三月,False,19:00:00,晚餐,好市多岡山店,好市多,大型,台中市,Member,金卡會員,Female,46-55,居家生活,True,3194.71,8,1277.88,26835.54,電子支付,25557.66,4.761904762,1277.88,7.5,False,False
732-04-5373,2025-02-08,Q1,二月,True,10:53:00,早晨,大潤發板橋店,大潤發,大型,桃園市,Normal,非會員,Male,18-25,居家生活,True,1297.91,4,259.58,5451.21,現金,5191.63,4.761904762,259.58,7.0,False,True
400-60-7251,2025-02-10,Q1,二月,False,12:50:00,午餐,好市多汐止店,好市多,大型,台北市,Member,VIP會員,Male,26-35,居家生活,True,2504.31,1,125.22,2629.52,電子支付,2504.31,4.761904762,125.22,9.9,False,False
593-65-1552,2025-01-28,Q1,一月,False,20:50:00,夜間,家樂福桂林店,家樂福,大型,高雄市,Member,一般會員,Female,26-35,居家生活,True,2093.46,4,418.69,8792.54,信用卡,8373.85,4.761904762,418.69,5.9,True,False
284-34-9626,2025-02-11,Q1,二月,False,10:39:00,早晨,楓康三重店,楓康,中型,台中市,Member,一般會員,Female,56-65,居家生活,True,2218.75,3,332.81,6989.07,信用卡,6656.26,4.761904762,332.81,7.2,False,True
437-58-8131,2025-01-15,Q1,一月,False,13:41:00,午餐,美廉社台中店,美廉社,小型,台北市,Normal,非會員,Female,36-45,時尚配件,False,2037.97,2,203.8,4279.75,電子支付,4075.95,4.761904762,203.8,4.6,True,True
286-43-6208,2025-03-16,Q1,三月,True,19:08:00,晚餐,全聯永和店,全聯,中型,新北市,Normal,非會員,Female,26-35,食品飲料,False,2634.0,9,1185.3,24891.3,現金,23706.0,4.761904762,1185.3,9.2,False,False
641-43-2399,2025-01-26,Q1,一月,True,20:23:00,夜間,大潤發古亭店,大潤發,大型,新北市,Normal,非會員,Male,18-25,居家生活,True,713.61,4,142.72,2997.17,電子支付,2854.45,4.761904762,142.72,5.7,True,True
831-07-6050,2025-03-19,Q1,三月,False,11:30:00,午餐,全聯松山店,全聯,中型,台中市,Member,金卡會員,Male,26-35,3C配件,False,981.3,5,245.33,5151.82,信用卡,4906.5,4.761904762,245.33,9.9,False,False
556-86-3144,2025-01-13,Q1,一月,False,19:30:00,晚餐,好市多桃園店,好市多,大型,高雄市,Member,金卡會員,Female,26-35,時尚配件,False,2511.74,1,125.59,2637.33,現金,2511.74,4.761904762,125.59,5.0,True,False
848-24-9445,2025-03-26,Q1,三月,False,18:03:00,晚餐,全聯忠孝店,全聯,中型,新北市,Normal,非會員,Male,46-55,美妝保養,True,1311.0,2,131.1,2753.1,現金,2622.0,4.761904762,131.1,4.9,False,False
856-22-8149,2025-03-23,Q1,三月,True,10:13:00,早晨,全聯三重店,全聯,中型,新北市,Member,金卡會員,Female,18-25,居家生活,True,758.7,1,37.94,796.63,電子支付,758.7,4.761904762,37.94,6.1,False,True
699-01-4164,2025-03-12,Q1,三月,False,19:58:00,晚餐,全聯忠孝店,全聯,中型,台北市,Member,銀卡會員,Male,36-45,美妝保養,True,1245.0,4,249.0,5229.0,信用卡,4980.0,4.761904762,249.0,8.2,False,False
